studyName	Date GMT	Event Number	Station Name	Depth (m)	Abundance	Thymidine Incorp. (pmol/L/hr)	Leucine Incorp. (pmol/L/hr)
PAL1011	12/20/2010	150	E	10	410000000	-999	21.34
PAL1011	12/20/2010	150	E	20	365000000	-999	10.87
PAL1011	12/20/2010	150	E	35	517000000	-999	23.13
PAL1011	12/20/2010	150	E	50	314000000	-999	7.5
PAL1011	12/20/2010	150	E	65	355000000	-999	8
PAL1011	12/20/2010	152	B	0	311000000	-999	29.13
PAL1011	12/20/2010	152	B	5	280000000	-999	31.96
PAL1011	12/20/2010	152	B	10	366000000	-999	58.62
PAL1011	12/20/2010	152	B	20	531000000	-999	73.77
PAL1011	12/20/2010	152	B	30	640000000	-999	72.91
PAL1011	12/20/2010	152	B	40	625000000	-999	47.06
PAL1011	12/20/2010	152	B	50	653000000	-999	32.48
PAL1011	12/23/2010	154	B	0	467000000	-999	33.01
PAL1011	12/23/2010	154	B	5	463000000	-999	36.11
PAL1011	12/23/2010	154	B	10	466000000	-999	45.08
PAL1011	12/23/2010	154	B	20	518000000	-999	32.55
PAL1011	12/23/2010	154	B	30	542000000	-999	23.31
PAL1011	12/23/2010	154	B	40	603000000	-999	19.95
PAL1011	12/23/2010	154	B	50	658000000	-999	21.86
PAL1011	12/28/2010	156	E	0	671000000	-999	7.46
PAL1011	12/28/2010	156	E	5	532000000	-999	40.03
PAL1011	12/28/2010	156	E	10	577000000	-999	39.04
PAL1011	12/28/2010	156	E	20	508000000	-999	44.03
PAL1011	12/28/2010	156	E	35	512000000	-999	24.34
PAL1011	12/28/2010	156	E	50	468000000	-999	21.18
PAL1011	12/28/2010	156	E	65	446000000	-999	18.85
PAL1011	12/28/2010	158	B	0	566000000	-999	45.03
PAL1011	12/28/2010	158	B	5	571000000	-999	56.25
PAL1011	12/28/2010	158	B	10	630000000	-999	50.52
PAL1011	12/28/2010	158	B	20	615000000	-999	41.29
PAL1011	12/28/2010	158	B	30	591000000	-999	39.99
PAL1011	12/28/2010	158	B	40	506000000	-999	25.82
PAL1011	12/28/2010	158	B	50	518000000	-999	27.2
PAL1011	12/31/2010	160	E	0	73600000	-999	49.83
PAL1011	12/31/2010	160	E	5	4920000	-999	56.56
PAL1011	12/31/2010	160	E	10	415000000	-999	26.95
PAL1011	12/31/2010	160	E	20	437000000	-999	19.7
PAL1011	12/31/2010	160	E	35	399000000	-999	19.11
PAL1011	12/31/2010	160	E	50	456000000	-999	26.31
PAL1011	12/31/2010	160	E	65	584000000	-999	25.14
PAL1011	12/31/2010	162	B	0	752000000	-999	114.73
PAL1011	12/31/2010	162	B	5	1060000000	-999	41.97
PAL1011	12/31/2010	162	B	10	866000000	-999	67.5
PAL1011	12/31/2010	162	B	20	820000000	-999	55.95
PAL1011	12/31/2010	162	B	30	665000000	-999	47.87
PAL1011	12/31/2010	162	B	40	636000000	-999	30.79
PAL1011	12/31/2010	162	B	50	488000000	-999	29.66
PAL1011	1/3/2011	164	E	0	927000000	-999	24.46
PAL1011	1/3/2011	164	E	5	1070000000	-999	52.85
PAL1011	1/3/2011	164	E	10	706000000	-999	46.61
PAL1011	1/3/2011	164	E	20	468000000	-999	23.82
PAL1011	1/3/2011	164	E	35	402000000	-999	19.09
PAL1011	1/3/2011	164	E	50	4360000	-999	21.62
PAL1011	1/3/2011	164	E	65	75700000	-999	18.91
PAL1011	1/3/2011	166	B	0	736000000	-999	139.8
PAL1011	1/3/2011	166	B	5	11100000	-999	98.61
PAL1011	1/3/2011	166	B	10	882000000	-999	56.83
PAL1011	1/3/2011	166	B	20	1130000	-999	41.8
PAL1011	1/3/2011	166	B	30	942000000	-999	34.81
PAL1011	1/3/2011	166	B	40	108000000	-999	18.28
PAL1011	1/3/2011	166	B	50	582000000	-999	31.6
PAL1011	1/7/2011	170	E	0	867000000	-999	48.61
PAL1011	1/7/2011	170	E	5	811000000	-999	93.61
PAL1011	1/7/2011	170	E	10	1040000000	-999	62.79
PAL1011	1/7/2011	170	E	20	611000000	-999	22.59
PAL1011	1/7/2011	170	E	35	418000000	-999	16.35
PAL1011	1/7/2011	170	E	50	251000000	-999	8.5
PAL1011	1/7/2011	170	E	65	261000000	-999	9.25
PAL1011	1/7/2011	172	B	0	737000000	-999	81.49
PAL1011	1/7/2011	172	B	5	615000000	-999	72.04
PAL1011	1/7/2011	172	B	10	415000000	-999	40.32
PAL1011	1/7/2011	172	B	20	389000000	-999	24.36
PAL1011	1/7/2011	172	B	30	381000000	-999	25.92
PAL1011	1/7/2011	172	B	40	417000000	-999	24.9
PAL1011	1/7/2011	172	B	50	359000000	-999	20.85
PAL1011	1/10/2011	174	E	0	646000000	-999	51
PAL1011	1/10/2011	174	E	5	641000000	-999	97.7
PAL1011	1/10/2011	174	E	10	763000000	-999	65.53
PAL1011	1/10/2011	174	E	20	881000000	-999	23.59
PAL1011	1/10/2011	174	E	35	848000000	-999	17.07
PAL1011	1/10/2011	174	E	50	446000000	-999	8.82
PAL1011	1/10/2011	174	E	65	185000000	-999	9.66
PAL1011	1/10/2011	176	B	0	196000000	-999	84.64
PAL1011	1/10/2011	176	B	5	205000000	-999	73.64
PAL1011	1/10/2011	176	B	10	745000000	-999	42.11
PAL1011	1/10/2011	176	B	20	751000000	-999	25.44
PAL1011	1/10/2011	176	B	30	700000000	-999	27.22
PAL1011	1/10/2011	176	B	40	437000000	-999	26.01
PAL1011	1/10/2011	176	B	50	328000000	-999	21.78
PAL1011	1/13/2011	178	E	0	659000000	-999	44.86
PAL1011	1/13/2011	178	E	5	763000000	-999	63.22
PAL1011	1/13/2011	178	E	10	563000000	-999	31.26
PAL1011	1/13/2011	178	E	20	365000000	-999	12.3
PAL1011	1/13/2011	178	E	35	226000000	-999	6.22
PAL1011	1/13/2011	178	E	50	228000000	-999	6.74
PAL1011	1/13/2011	178	E	65	214000000	-999	5.42
PAL1011	1/13/2011	180	B	0	373000000	-999	122.35
PAL1011	1/13/2011	180	B	5	412000000	-999	94.06
PAL1011	1/13/2011	180	B	10	441000000	-999	97.65
PAL1011	1/13/2011	180	B	20	373000000	-999	57.29
PAL1011	1/13/2011	180	B	30	320000000	-999	39.71
PAL1011	1/13/2011	180	B	40	279000000	-999	21.29
PAL1011	1/13/2011	180	B	50	308000000	-999	24.31
PAL1011	1/17/2011	182	E	0	368000000	-999	24.74
PAL1011	1/17/2011	182	E	5	306000000	-999	33.23
PAL1011	1/17/2011	182	E	10	270000000	-999	37.83
PAL1011	1/17/2011	182	E	20	595000000	-999	30.97
PAL1011	1/17/2011	182	E	35	477000000	-999	32.36
PAL1011	1/17/2011	182	E	50	354000000	-999	15.97
PAL1011	1/17/2011	182	E	65	184000000	-999	7.1
PAL1011	1/17/2011	184	B	0	312000000	-999	53.78
PAL1011	1/17/2011	184	B	4	328000000	-999	56.38
PAL1011	1/17/2011	184	B	9	356000000	-999	52.21
PAL1011	1/17/2011	184	B	20	399000000	-999	39.98
PAL1011	1/17/2011	184	B	30	460000000	-999	46.44
PAL1011	1/17/2011	184	B	40	454000000	-999	41.38
PAL1011	1/17/2011	184	B	50	447000000	-999	39.66
PAL1011	1/20/2011	186	E	0	273000000	-999	17.73
PAL1011	1/20/2011	186	E	5	356000000	-999	51.46
PAL1011	1/20/2011	186	E	10	366000000	-999	57.38
PAL1011	1/20/2011	186	E	20	429000000	-999	28.65
PAL1011	1/20/2011	186	E	35	349000000	-999	10.67
PAL1011	1/20/2011	186	E	50	204000000	-999	5.58
PAL1011	1/20/2011	186	E	65	154000000	-999	2.52
PAL1011	1/20/2011	188	B	0	422000000	-999	96.72
PAL1011	1/20/2011	188	B	5	379000000	-999	63.54
PAL1011	1/20/2011	188	B	10	382000000	-999	63.92
PAL1011	1/20/2011	188	B	20	347000000	-999	23.52
PAL1011	1/20/2011	188	B	30	346000000	-999	19.34
PAL1011	1/20/2011	188	B	40	364000000	-999	16.57
PAL1011	1/20/2011	188	B	50	323000000	-999	14.63
PAL1011	1/24/2011	190	E	0	487000000	-999	33.36
PAL1011	1/24/2011	190	E	5	510000000	-999	45.73
PAL1011	1/24/2011	190	E	10	458000000	-999	48.65
PAL1011	1/24/2011	190	E	20	449000000	-999	34.04
PAL1011	1/24/2011	190	E	35	378000000	-999	15.62
PAL1011	1/24/2011	190	E	50	343000000	-999	13.96
PAL1011	1/24/2011	190	E	65	369000000	-999	14.76
PAL1011	1/24/2011	192	B	0	486000000	-999	54.63
PAL1011	1/24/2011	192	B	5	523000000	-999	84.23
PAL1011	1/24/2011	192	B	10	526000000	-999	90.9
PAL1011	1/24/2011	192	B	20	568000000	-999	88.11
PAL1011	1/24/2011	192	B	30	520000000	-999	30.59
PAL1011	1/24/2011	192	B	40	402000000	-999	27.09
PAL1011	1/24/2011	192	B	50	400000000	-999	25.93
PAL1011	1/27/2011	194	E	0	706000000	-999	32.96
PAL1011	1/27/2011	194	E	5	643000000	-999	45.06
PAL1011	1/27/2011	194	E	10	661000000	-999	51.48
PAL1011	1/27/2011	194	E	20	654000000	-999	54.99
PAL1011	1/27/2011	194	E	35	719000000	-999	79.11
PAL1011	1/27/2011	194	E	50	421000000	-999	22.89
PAL1011	1/27/2011	194	E	65	231000000	-999	4.35
PAL1011	1/27/2011	196	B	0	770000000	-999	101.49
PAL1011	1/27/2011	196	B	5	857000000	-999	107.41
PAL1011	1/27/2011	196	B	10	851000000	-999	100.99
PAL1011	1/27/2011	196	B	20	730000000	-999	67.95
PAL1011	1/27/2011	196	B	30	658000000	-999	47.87
PAL1011	1/27/2011	196	B	40	496000000	-999	28
PAL1011	1/27/2011	196	B	50	446000000	-999	22.04
PAL1011	1/31/2011	198	E	0	893000000	-999	24.73
PAL1011	1/31/2011	198	E	4	711000000	-999	46.98
PAL1011	1/31/2011	198	E	9	707000000	-999	38.3
PAL1011	1/31/2011	198	E	20	591000000	-999	28.86
PAL1011	1/31/2011	198	E	35	444000000	-999	15.09
PAL1011	1/31/2011	198	E	50	501000000	-999	14.37
PAL1011	1/31/2011	198	E	65	398000000	-999	10.25
PAL1011	1/31/2011	200	B	0	944000000	-999	113.13
PAL1011	1/31/2011	200	B	5	900000000	-999	89.75
PAL1011	1/31/2011	200	B	10	923000000	-999	83.84
PAL1011	1/31/2011	200	B	20	813000000	-999	61.01
PAL1011	1/31/2011	200	B	30	589000000	-999	25.22
PAL1011	1/31/2011	200	B	40	489000000	-999	15.62
PAL1011	1/31/2011	200	B	50	413000000	-999	17.25
PAL1011	2/3/2011	202	E	0	780000000	-999	20.76
PAL1011	2/3/2011	202	E	5	776000000	-999	37.63
PAL1011	2/3/2011	202	E	10	559000000	-999	38.44
PAL1011	2/3/2011	202	E	20	506000000	-999	17.35
PAL1011	2/3/2011	202	E	35	376000000	-999	8.21
PAL1011	2/3/2011	202	E	50	262000000	-999	5.06
PAL1011	2/3/2011	202	E	65	267000000	-999	4.08
PAL1011	2/3/2011	204	B	0	941000000	-999	74.26
PAL1011	2/3/2011	204	B	5	1030000000	-999	70.16
PAL1011	2/3/2011	204	B	10	879000000	-999	47.22
PAL1011	2/3/2011	204	B	20	674000000	-999	27.32
PAL1011	2/3/2011	204	B	30	506000000	-999	10.74
PAL1011	2/3/2011	204	B	40	476000000	-999	15.53
PAL1011	2/3/2011	204	B	50	397000000	-999	12.99
PAL1011	2/7/2011	206	E	0	925000000	-999	30.21
PAL1011	2/7/2011	206	E	5	774000000	-999	37.01
PAL1011	2/7/2011	206	E	10	743000000	-999	33.28
PAL1011	2/7/2011	206	E	20	617000000	-999	17.28
PAL1011	2/7/2011	206	E	35	517000000	-999	9.64
PAL1011	2/7/2011	206	E	50	327000000	-999	1.57
PAL1011	2/7/2011	206	E	65	304000000	-999	4.56
PAL1011	2/7/2011	208	B	0	1330000000	-999	146.4
PAL1011	2/7/2011	208	B	5	1160000000	-999	101.12
PAL1011	2/7/2011	208	B	10	942000000	-999	57.74
PAL1011	2/7/2011	208	B	20	616000000	-999	27.38
PAL1011	2/7/2011	208	B	30	459000000	-999	12.21
PAL1011	2/7/2011	208	B	40	409000000	-999	9.05
PAL1011	2/7/2011	208	B	50	383000000	-999	9.03
PAL1011	2/10/2011	228	B	0	769000000	-999	33.04
PAL1011	2/10/2011	228	B	5	765000000	-999	50.22
PAL1011	2/10/2011	228	B	10	800000000	-999	51.36
PAL1011	2/10/2011	228	B	20	770000000	-999	48.29
PAL1011	2/10/2011	228	B	30	809000000	-999	39.96
PAL1011	2/10/2011	228	B	40	733000000	-999	35.66
PAL1011	2/10/2011	228	B	50	778000000	-999	23.48
PAL1011	2/15/2011	240	E	0	763000000	-999	52.31
PAL1011	2/15/2011	240	E	5	750000000	-999	97.46
PAL1011	2/15/2011	240	E	10	751000000	-999	56.53
PAL1011	2/15/2011	240	E	20	651000000	-999	45.52
PAL1011	2/15/2011	240	E	35	574000000	-999	31.9
PAL1011	2/15/2011	240	E	50	489000000	-999	22.48
PAL1011	2/15/2011	240	E	65	572000000	-999	36.36
PAL1011	2/15/2011	242	B	0	947000000	-999	53.4
PAL1011	2/15/2011	242	B	5	895000000	-999	60.67
PAL1011	2/15/2011	242	B	10	1030000000	-999	53.07
PAL1011	2/15/2011	242	B	20	959000000	-999	47.32
PAL1011	2/15/2011	242	B	30	857000000	-999	31.09
PAL1011	2/15/2011	242	B	40	888000000	-999	24.53
PAL1011	2/15/2011	242	B	50	737000000	-999	25.28
PAL1011	2/17/2011	246	E	0	462000000	-999	24.97
PAL1011	2/17/2011	246	E	5	25600000	-999	49.94
PAL1011	2/17/2011	246	E	10	681000000	-999	57.56
PAL1011	2/17/2011	246	E	20	685000000	-999	16.98
PAL1011	2/17/2011	246	E	35	399000000	-999	21.76
PAL1011	2/17/2011	246	E	50	548000000	-999	13.84
PAL1011	2/17/2011	246	E	65	367000000	-999	10.77
PAL1011	2/17/2011	244	B	0	1140000000	-999	63.58
PAL1011	2/17/2011	244	B	5	983000000	-999	46.66
PAL1011	2/17/2011	244	B	10	951000000	-999	49.54
PAL1011	2/17/2011	244	B	20	829000000	-999	31.42
PAL1011	2/17/2011	244	B	30	730000000	-999	17.95
PAL1011	2/17/2011	244	B	40	10700000	-999	13.94
PAL1011	2/17/2011	244	B	50	619000000	-999	11.56
PAL1011	2/21/2011	264	E	0	483000000	-999	17.39
PAL1011	2/21/2011	264	E	5	482000000	-999	22.91
PAL1011	2/21/2011	264	E	10	554000000	-999	25.13
PAL1011	2/21/2011	264	E	20	638000000	-999	16.89
PAL1011	2/21/2011	264	E	35	603000000	-999	12.73
PAL1011	2/21/2011	264	E	50	594000000	-999	6.78
PAL1011	2/21/2011	264	E	65	294000000	-999	4.37
PAL1011	2/21/2011	266	B	0	480000000	-999	29.82
PAL1011	2/21/2011	266	B	5	514000000	-999	24.74
PAL1011	2/21/2011	266	B	10	513000000	-999	23.21
PAL1011	2/21/2011	266	B	20	332000000	-999	16.71
PAL1011	2/21/2011	266	B	30	505000000	-999	14.49
PAL1011	2/21/2011	266	B	40	438000000	-999	6.95
PAL1011	2/21/2011	266	B	50	340000000	-999	7.4
PAL1011	2/26/2011	276	E	0	485000000	-999	26.17
PAL1011	2/26/2011	276	E	5	442000000	-999	26.11
PAL1011	2/26/2011	276	E	10	460000000	-999	25.68
PAL1011	2/26/2011	276	E	20	496000000	-999	28.72
PAL1011	2/26/2011	276	E	35	658000000	-999	19.33
PAL1011	2/26/2011	276	E	50	449000000	-999	11.63
PAL1011	2/26/2011	276	E	65	347000000	-999	9.77
PAL1011	2/26/2011	278	B	0	457000000	-999	43.68
PAL1011	2/26/2011	278	B	5	461000000	-999	37.4
PAL1011	2/26/2011	278	B	10	469000000	-999	35.19
PAL1011	2/26/2011	278	B	20	463000000	-999	36.31
PAL1011	2/26/2011	278	B	30	441000000	-999	30.36
PAL1011	2/26/2011	278	B	40	402000000	-999	22.16
PAL1011	2/26/2011	278	B	50	342000000	-999	12.26
PAL1011	2/28/2011	280	B	0	-999	-999	-999
PAL1011	2/28/2011	280	B	5	-999	-999	-999
PAL1011	2/28/2011	280	B	10	-999	-999	-999
PAL1011	2/28/2011	280	B	20	-999	-999	-999
PAL1011	2/28/2011	280	B	30	-999	-999	-999
PAL1011	2/28/2011	280	B	40	-999	-999	-999
PAL1011	2/28/2011	280	B	50	-999	-999	-999
PAL1011	3/3/2011	292	E	0	670000000	-999	19.2
PAL1011	3/3/2011	292	E	5	449000000	-999	26.65
PAL1011	3/3/2011	292	E	10	670000000	-999	29.03
PAL1011	3/3/2011	292	E	20	628000000	-999	24.06
PAL1011	3/3/2011	292	E	35	688000000	-999	21.61
PAL1011	3/3/2011	292	E	50	590000000	-999	16.68
PAL1011	3/3/2011	292	E	65	421000000	-999	10.68
PAL1011	3/3/2011	294	B	0	802000000	-999	43.41
PAL1011	3/3/2011	294	B	5	629000000	-999	34.32
PAL1011	3/3/2011	294	B	10	672000000	-999	30.76
PAL1011	3/3/2011	294	B	20	791000000	-999	22.85
PAL1011	3/3/2011	294	B	30	790000000	-999	24.46
PAL1011	3/3/2011	294	B	40	684000000	-999	18.41
PAL1011	3/3/2011	294	B	50	702000000	-999	18.64
PAL1011	3/7/2011	299	E	0	811000000	-999	24.59
PAL1011	3/7/2011	299	E	5	832000000	-999	31.83
PAL1011	3/7/2011	299	E	10	617000000	-999	30.13
PAL1011	3/7/2011	299	E	20	795000000	-999	29.87
PAL1011	3/7/2011	299	E	35	741000000	-999	26.04
PAL1011	3/7/2011	299	E	50	509000000	-999	12.38
PAL1011	3/7/2011	299	E	65	277000000	-999	4.86
PAL1011	3/7/2011	302	B	0	880000000	-999	39.25
PAL1011	3/7/2011	302	B	5	865000000	-999	39.3
PAL1011	3/7/2011	302	B	10	753000000	-999	33.94
PAL1011	3/7/2011	302	B	20	723000000	-999	28.23
PAL1011	3/7/2011	302	B	30	710000000	-999	21.73
PAL1011	3/7/2011	302	B	40	720000000	-999	24.27
PAL1011	3/7/2011	302	B	50	652000000	-999	22.86
PAL1011	3/10/2011	309	E	0	896000000	-999	15.11
PAL1011	3/10/2011	309	E	5	756000000	-999	22.2
PAL1011	3/10/2011	309	E	10	795000000	-999	22.89
PAL1011	3/10/2011	309	E	20	823000000	-999	14
PAL1011	3/10/2011	309	E	35	654000000	-999	9.93
PAL1011	3/10/2011	309	E	50	588000000	-999	3.91
PAL1011	3/10/2011	309	E	65	415000000	-999	6.09
PAL1011	3/10/2011	311	B	0	1030000000	-999	39.35
PAL1011	3/10/2011	311	B	5	813000000	-999	22.87
PAL1011	3/10/2011	311	B	10	927000000	-999	32.02
PAL1011	3/10/2011	311	B	20	755000000	-999	12.37
PAL1011	3/10/2011	311	B	30	992000000	-999	16.4
PAL1011	3/10/2011	311	B	40	706000000	-999	11.78
PAL1011	3/10/2011	311	B	50	698000000	-999	13.12
PAL1011	3/14/2011	321	E	0	858000000	-999	16.92
PAL1011	3/14/2011	321	E	5	738000000	-999	15.84
PAL1011	3/14/2011	321	E	10	706000000	-999	10.77
PAL1011	3/14/2011	321	E	20	664000000	-999	10.25
PAL1011	3/14/2011	321	E	35	581000000	-999	8.68
PAL1011	3/14/2011	321	E	50	578000000	-999	7.65
PAL1011	3/14/2011	321	E	65	418000000	-999	5.52
PAL1011	3/14/2011	324	B	0	894000000	-999	24.74
PAL1011	3/14/2011	324	B	5	831000000	-999	22.63
PAL1011	3/14/2011	324	B	10	768000000	-999	14.97
PAL1011	3/14/2011	324	B	20	725000000	-999	8.89
PAL1011	3/14/2011	324	B	30	-999	-999	-999
PAL1011	3/14/2011	324	B	40	644000000	-999	6.47
PAL1011	3/14/2011	324	B	50	580000000	-999	9.44
PAL1011	3/17/2011	342	E	0	592000000	-999	10.45
PAL1011	3/17/2011	342	E	5	613000000	-999	11.9
PAL1011	3/17/2011	342	E	10	491000000	-999	3.83
PAL1011	3/17/2011	342	E	20	1020000000	-999	9.01
PAL1011	3/17/2011	342	E	35	520000000	-999	7
PAL1011	3/17/2011	342	E	50	392000000	-999	5.25
PAL1011	3/17/2011	342	E	65	413000000	-999	3.78
PAL1011	3/17/2011	345	B	0	753000000	-999	26.98
PAL1011	3/17/2011	345	B	5	651000000	-999	14.88
PAL1011	3/17/2011	345	B	10	641000000	-999	14.16
PAL1011	3/17/2011	345	B	20	651000000	-999	9.95
PAL1011	3/17/2011	345	B	30	525000000	-999	6.84
PAL1011	3/17/2011	345	B	40	504000000	-999	5.06
PAL1011	3/17/2011	345	B	50	456000000	-999	5.45
PAL1011	3/21/2011	347	E	0	670000000	-999	5.95
PAL1011	3/21/2011	347	E	5	619000000	-999	10.37
PAL1011	3/21/2011	347	E	10	666000000	-999	9.91
PAL1011	3/21/2011	347	E	20	737000000	-999	9.17
PAL1011	3/21/2011	347	E	35	661000000	-999	7.21
PAL1011	3/21/2011	347	E	50	526000000	-999	3.73
PAL1011	3/21/2011	347	E	65	358000000	-999	2.91
PAL1011	3/21/2011	350	B	0	796000000	-999	17.31
PAL1011	3/21/2011	350	B	5	744000000	-999	18.76
PAL1011	3/21/2011	350	B	10	651000000	-999	12.95
PAL1011	3/21/2011	350	B	20	869000000	-999	7.82
PAL1011	3/21/2011	350	B	30	631000000	-999	10.25
PAL1011	3/21/2011	350	B	40	572000000	-999	5.96
PAL1011	3/21/2011	350	B	50	505000000	-999	5.92
PAL1011	3/24/2011	356	E	0	712000000	-999	40.99
PAL1011	3/24/2011	356	E	5	569000000	-999	18.32
PAL1011	3/24/2011	356	E	10	572000000	-999	13.63
PAL1011	3/24/2011	356	E	20	602000000	-999	10.01
PAL1011	3/24/2011	356	E	35	607000000	-999	8.62
PAL1011	3/24/2011	356	E	50	609000000	-999	8.1
PAL1011	3/24/2011	356	E	65	616000000	-999	5.46
PAL1011	3/24/2011	359	B	0	743000000	-999	20.03
PAL1011	3/24/2011	359	B	5	673000000	-999	11.28
PAL1011	3/24/2011	359	B	10	634000000	-999	10.9
PAL1011	3/24/2011	359	B	20	560000000	-999	8.96
PAL1011	3/24/2011	359	B	30	670000000	-999	11.73
PAL1011	3/24/2011	359	B	40	533000000	-999	7.37
PAL1011	3/24/2011	359	B	50	524000000	-999	7.04
PAL1011	3/27/2011	372	B	0	535000000	-999	15.4
PAL1011	3/27/2011	372	B	5	511000000	-999	15.15
PAL1011	3/27/2011	372	B	10	577000000	-999	14.89
PAL1011	3/27/2011	372	B	20	572000000	-999	12.41
PAL1011	3/27/2011	372	B	30	635000000	-999	11.76
PAL1011	3/27/2011	372	B	40	564000000	-999	11.44
PAL1011	3/27/2011	372	B	50	605000000	-999	8.5
PAL1112	10/19/2011	1	SWI	-999	55600000	-999	-999
PAL1112	10/19/2011	1	SWI	-999	67900000	-999	-999
PAL1112	10/20/2011	1	SWI	-999	65800000	-999	-999
PAL1112	10/20/2011	1	SWI	-999	70200000	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	2	SWI	-999	-999	-999	-999
PAL1112	10/21/2011	1	SWI	-999	73300000	-999	-999
PAL1112	10/21/2011	1	SWI	-999	81000000	-999	-999
PAL1112	10/22/2011	1	SWI	-999	87900000	-999	-999
PAL1112	10/22/2011	1	SWI	-999	89300000	-999	-999
PAL1112	10/23/2011	1	SWI	-999	126000000	-999	-999
PAL1112	10/23/2011	1	SWI	-999	132000000	-999	-999
PAL1112	10/24/2011	1	SWI	-999	76200000	-999	-999
PAL1112	10/24/2011	1	SWI	-999	91800000	-999	-999
PAL1112	10/24/2011	4	SWI	-999	153000000	-999	-999
PAL1112	10/24/2011	4	SWI	-999	125000000	-999	-999
PAL1112	10/28/2011	8	B	0	219000000	-999	0.9
PAL1112	10/28/2011	8	B	5	206000000	-999	1.8
PAL1112	10/28/2011	8	B	10	219000000	-999	2.2
PAL1112	10/28/2011	8	B	20	232000000	-999	1.7
PAL1112	10/28/2011	8	B	30	225000000	-999	2.3
PAL1112	10/28/2011	8	B	50	233000000	-999	2.6
PAL1112	11/1/2011	14	E	0	281000000	-999	5.4
PAL1112	11/1/2011	14	E	5	267000000	-999	7.2
PAL1112	11/1/2011	14	E	10	251000000	-999	6.5
PAL1112	11/1/2011	14	E	20	271000000	-999	6.2
PAL1112	11/1/2011	14	E	35	242000000	-999	3.4
PAL1112	11/1/2011	14	E	50	201000000	-999	1.5
PAL1112	11/1/2011	14	E	65	158000000	-999	1.8
PAL1112	11/1/2011	17	B	0	235000000	-999	4.6
PAL1112	11/1/2011	17	B	5	236000000	-999	6.7
PAL1112	11/1/2011	17	B	10	214000000	-999	4.1
PAL1112	11/1/2011	17	B	20	200000000	-999	3.5
PAL1112	11/1/2011	17	B	30	177000000	-999	2.7
PAL1112	11/1/2011	17	B	40	168000000	-999	2.1
PAL1112	11/1/2011	17	B	50	169000000	-999	2.4
PAL1112	11/9/2011	23	B	0	269000000	-999	4.7
PAL1112	11/9/2011	23	B	5	245000000	-999	5.5
PAL1112	11/9/2011	23	B	10	242000000	-999	6.7
PAL1112	11/9/2011	23	B	20	242000000	-999	6.5
PAL1112	11/9/2011	23	B	30	240000000	-999	6.3
PAL1112	11/9/2011	23	B	40	226000000	-999	6.2
PAL1112	11/11/2011	29	E	0	347000000	-999	5.5
PAL1112	11/11/2011	29	E	5	335000000	-999	4.8
PAL1112	11/11/2011	29	E	10	270000000	-999	6.8
PAL1112	11/11/2011	29	E	20	257000000	-999	7.4
PAL1112	11/11/2011	29	E	35	255000000	-999	6
PAL1112	11/11/2011	29	E	50	207000000	-999	5
PAL1112	11/15/2011	34	E	0	475000000	-999	6.2
PAL1112	11/15/2011	34	E	5	645000000	-999	7.1
PAL1112	11/15/2011	34	E	10	703000000	-999	4.9
PAL1112	11/15/2011	34	E	20	569000000	-999	5.4
PAL1112	11/15/2011	34	E	35	604000000	-999	4.8
PAL1112	11/15/2011	34	E	50	398000000	-999	3.8
PAL1112	11/15/2011	34	E	65	184000000	-999	1.1
PAL1112	11/15/2011	35	B	0	274000000	-999	3.4
PAL1112	11/15/2011	35	B	5	294000000	-999	5.2
PAL1112	11/15/2011	35	B	10	261000000	-999	4.9
PAL1112	11/15/2011	35	B	20	258000000	-999	6.1
PAL1112	11/15/2011	35	B	30	250000000	-999	5
PAL1112	11/15/2011	35	B	40	237000000	-999	3.6
PAL1112	11/17/2011	41	E	0	321000000	-999	3.8
PAL1112	11/17/2011	41	E	5	411000000	-999	10.5
PAL1112	11/17/2011	41	E	10	314000000	-999	8.1
PAL1112	11/17/2011	41	E	20	274000000	-999	6.6
PAL1112	11/17/2011	41	E	35	390000000	-999	5.6
PAL1112	11/17/2011	41	E	50	270000000	-999	0.8
PAL1112	11/17/2011	44	B	0	241000000	-999	2.8
PAL1112	11/17/2011	44	B	5	257000000	-999	3.7
PAL1112	11/17/2011	44	B	10	262000000	-999	2.4
PAL1112	11/17/2011	44	B	20	255000000	-999	5.8
PAL1112	11/17/2011	44	B	30	243000000	-999	4.5
PAL1112	11/17/2011	44	B	40	236000000	-999	1.7
PAL1112	11/17/2011	44	B	50	213000000	-999	1.6
PAL1112	11/21/2011	50	E	0	1580000000	-999	9.3
PAL1112	11/21/2011	50	E	5	1320000000	-999	7.5
PAL1112	11/21/2011	50	E	10	563000000	-999	6.9
PAL1112	11/21/2011	50	E	20	454000000	-999	9.8
PAL1112	11/21/2011	50	E	35	1230000000	-999	4.9
PAL1112	11/21/2011	50	E	50	709000000	-999	3.8
PAL1112	11/21/2011	50	E	65	176000000	-999	0.6
PAL1112	11/21/2011	53	B	0	1580000000	-999	3.6
PAL1112	11/21/2011	53	B	5	1230000000	-999	9.4
